,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
14847,PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","81,50154725",CTS
14848,PER,Peru,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","7,365314431",CTS
14849,POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","13,99226774",CTS
14850,PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","5,593214809",CTS
14851,PRY,Paraguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","7,433489532",CTS
14852,PSE,State of Palestine,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","18,28903124",CTS
14853,ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","1,177859997",CTS
14854,RUS,Russian Federation,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","13,04034357",CTS
14855,SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","7,512855613",CTS
14856,SLV,El Salvador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","79,39319192",CTS
14857,SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","78,78494239",CTS
14858,SUR,Suriname,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","247,2552363",CTS
14859,SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","23,27422109",CTS
14860,SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","6,044461738",CTS
14861,SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","51,01760348",CTS
14862,THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","9,166756266",CTS
14863,UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","3,826036759",CTS/DMDB
14864,URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","19,68453994",CTS
14865,USA,United States of America,Americas,Northern America,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","274,3047874",CTS
14866,UZB,Uzbekistan,Asia,Central Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","3,209386585",CTS
14867,VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","528,5164743",CTS/NGO
14868,XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population","16,40032106",CTS
14869,ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","5,709861947",CTS
14870,ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","1,548294234",CTS
14871,ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","340,5652964",CTS
14872,AUS,Australia,Oceania,Australia and New Zealand,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","289,0156351",CTS
14873,AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","40,461408",CTS
14874,AZE,Azerbaijan,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","3,190150831",CTS
14875,BEL,Belgium,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","500,4728104",CTS
14876,BGR,Bulgaria,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","40,05304778",CTS
14877,BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","772,4828422",CTS
14878,BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","23,08202864",CTS
14879,BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","251,2305296",CTS/MoI
14880,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","57,34522171",CTS
14881,BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","281,6505719",CTS
14882,CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","197,179862",CTS
14883,CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","7,501662274",CTS
14884,CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","57,29694763",CTS
14885,COL,Colombia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","198,9107891",CTS
14886,CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","138,844775",CTS
14887,CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","14,3868933",CTS
14888,CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","35,21156576",CTS
14889,DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","146,6768007",CTS
14890,DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","1012,256171",CTS
14891,DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","32,18179778",CTS
14892,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","26,01216743",CTS/NGO
14893,DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","22,70815121",CTS
14894,ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","35,20672319",CTS
14895,ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","42,64751979",CTS
14896,EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","5,569349312",CTS
14897,FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","30,03978329",CTS
14898,FRA,France,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","548,4132666",CTS
14899,GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","782,1446205",CTS
14900,GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","46,81672539",CTS
14901,GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","64,81870107",CTS
14902,GHA,Ghana,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","155,145591",CTS
14903,GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","11,3543184",CTS
14904,GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","1587,35254",CTS
14905,GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","121,8446744",CTS
14906,GUY,Guyana,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","106,5169215",CTS
14907,HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","57,38814682",CTS
14908,HND,Honduras,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","25,18887767",CTS
14909,HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","17,90580414",CTS
14910,IDN,Indonesia,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","3,084895547",CTS
14911,IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","97,74339891",CTS
14912,ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","32,4030945",CTS
14913,ISR,Israel,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","83,3365262",CTS
14914,ITA,Italy,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","100,7084194",CTS
14915,JAM,Jamaica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","116,6320979",CTS
14916,JOR,Jordan,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","5,893286838",CTS
14917,JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","14,56113591",CTS/MoI
14918,KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","42,19364387",CTS
14919,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","375,9990758",CTS
14920,KOR,Republic of Korea,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","54,8966307",CTS
14921,LCA,Saint Lucia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","712,490572",CTS
14922,LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","153,690493",CTS
14923,LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","4,521556521",CTS
14924,LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","85,71593925",CTS
14925,LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","29,29689063",CTS
14926,MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","0,87386234",CTS
14927,MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","139,4464997",CTS
14928,MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","76,28577777",CTS
14929,MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","7,036461231",CTS
14930,MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","32,4633411",CTS
14931,MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","18,79404356",CTS
14932,MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","11,05209029",CTS
14933,MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population","20,8635669",CTS
